Customer ID,Age,Gender_index,Item_index,Category_index,Purchase Amount (USD),Location_index,Size,Color,Season_index,Review Rating,Subscription Status,Shipping_index,Discount Applied,Promo Code Used,Previous Purchases,Payment_index
1893,39,1,15,3,30,19,M,Blue,4,4.6,No,5,No,No,12,1
1894,28,1,11,1,20,13,L,Red,3,3.7,No,1,No,No,10,4
1895,42,1,16,1,90,29,M,Purple,4,2.5,No,2,No,No,48,6
1896,31,1,3,1,61,48,L,Indigo,4,4.5,No,1,No,No,3,6
1897,57,1,4,2,51,23,M,Gold,4,2.9,No,4,No,No,19,1
1898,53,1,13,4,97,30,L,Teal,1,2.9,No,2,No,No,11,6
1899,59,1,14,1,97,22,L,Magenta,4,3.5,No,3,No,No,25,1
1900,32,1,7,1,40,15,L,Maroon,1,4.2,No,6,No,No,42,4
1901,65,1,17,4,85,45,S,Blue,3,3.3,No,2,No,No,34,2
1902,56,1,21,1,76,29,S,Beige,1,3.9,No,6,No,No,50,2
1903,31,1,4,2,22,36,S,Olive,2,5,No,6,No,No,21,1
1904,59,1,14,1,63,18,M,Gold,3,3.3,No,4,No,No,37,5
1905,22,1,18,1,71,23,S,Silver,2,4.2,No,2,No,No,46,2
1906,47,1,24,2,35,38,M,Teal,3,4.9,No,5,No,No,14,5
1907,23,1,22,4,30,35,M,Green,2,4.6,No,5,No,No,24,4
1908,69,1,12,1,74,36,L,Orange,4,4.8,No,6,No,No,36,3
1909,18,1,19,4,71,43,XL,Charcoal,1,2.7,No,3,No,No,19,6
1910,50,1,2,1,84,1,S,Black,2,4.3,No,6,No,No,12,3
1911,29,1,4,2,38,15,S,Yellow,4,3.8,No,1,No,No,13,6
1912,65,1,17,4,81,29,M,Gray,2,4.9,No,1,No,No,32,6
1913,29,1,2,1,56,25,S,Charcoal,1,3.4,No,5,No,No,5,3
1914,49,1,12,1,48,1,M,Peach,1,3.6,No,1,No,No,29,2
1915,28,1,7,1,97,30,L,Green,4,3.4,No,4,No,No,40,3
1916,51,1,22,4,74,16,M,Magenta,4,4.7,No,5,No,No,44,2
1917,26,1,16,1,50,40,S,Beige,1,3,No,3,No,No,3,6
1918,38,1,12,1,71,12,L,Black,1,3.4,No,2,No,No,35,4
1919,35,1,12,1,33,38,S,Purple,3,4.6,No,4,No,No,33,6
1920,34,1,22,4,56,42,M,Olive,3,3.1,No,1,No,No,20,4
1921,51,1,1,1,84,40,M,Purple,2,2.8,No,4,No,No,40,2
1922,47,1,6,1,36,50,M,Green,4,3.5,No,6,No,No,13,1
1923,18,1,25,4,63,1,S,Peach,3,4.6,No,4,No,No,9,4
1924,64,1,4,2,36,44,XL,Blue,3,4.3,No,4,No,No,7,2
1925,30,1,15,3,63,50,M,Gray,4,4.8,No,2,No,No,42,4
1926,59,1,5,2,32,41,L,Black,1,2.9,No,1,No,No,44,3
1927,66,1,22,4,93,36,M,Silver,2,3,No,1,No,No,6,4
1928,40,1,14,1,29,21,M,Pink,3,2.9,No,4,No,No,8,2
1929,25,1,13,4,92,17,S,Lavender,3,3.7,No,4,No,No,10,4
1930,59,1,3,1,33,12,L,Brown,4,4.7,No,4,No,No,46,1
1931,66,1,14,1,52,18,L,Turquoise,2,3.5,No,6,No,No,26,2
1932,54,1,17,4,42,27,S,Olive,2,2.7,No,6,No,No,6,6
1933,42,1,16,1,36,34,M,White,2,5,No,2,No,No,47,3
1934,48,1,4,2,67,7,L,Violet,3,4.1,No,3,No,No,28,1
1935,34,1,15,3,43,50,L,Gold,1,2.7,No,2,No,No,23,5
1936,19,1,1,1,68,18,XL,Violet,2,4.8,No,2,No,No,45,2
1937,70,1,17,4,60,47,S,Teal,3,4.3,No,5,No,No,44,4
1938,43,1,21,1,53,13,M,Olive,3,4.5,No,5,No,No,11,5
1939,46,1,3,1,23,1,L,Blue,2,3.8,No,4,No,No,39,6
1940,66,1,25,4,57,32,L,Magenta,1,3.7,No,6,No,No,20,4
1941,50,1,20,4,89,30,L,Gray,4,3.9,No,5,No,No,48,4
1942,55,1,10,2,99,35,XL,Peach,1,3.3,No,4,No,No,46,3
1943,63,1,14,1,28,16,M,Cyan,4,3.4,No,1,No,No,22,4
1944,32,1,21,1,53,49,L,Violet,3,3.8,No,3,No,No,45,2
1945,30,1,16,1,45,11,M,Gold,1,2.7,No,2,No,No,49,2
1946,35,1,16,1,38,43,M,Gold,1,2.9,No,5,No,No,9,3
1947,59,1,14,1,49,8,M,White,3,4.5,No,4,No,No,41,3
1948,59,1,6,1,32,15,M,Gray,3,2.6,No,6,No,No,2,4
1949,54,1,18,1,37,40,L,Brown,1,3.1,No,3,No,No,39,4
1950,63,1,11,1,80,44,L,Gray,1,4.7,No,6,No,No,12,4
1951,43,1,22,4,78,11,L,Blue,3,4.6,No,2,No,No,26,4
1952,33,1,25,4,53,40,L,Gold,3,2.7,No,3,No,No,32,5
1953,57,1,10,2,82,34,L,Yellow,3,4.6,No,5,No,No,50,2
1954,25,1,12,1,33,25,XL,Green,2,4.8,No,4,No,No,3,4
1955,26,1,25,4,77,25,M,Pink,1,4.2,No,2,No,No,3,1
1956,50,1,16,1,56,2,M,Pink,1,4.9,No,1,No,No,37,2
1957,70,1,21,1,37,20,M,Pink,1,4.9,No,1,No,No,20,3
1958,68,1,25,4,54,37,M,Cyan,2,4.5,No,6,No,No,26,2
1959,39,1,7,1,67,23,M,Gray,1,2.7,No,6,No,No,47,2
1960,46,1,10,2,90,25,M,White,4,3.1,No,6,No,No,7,3
1961,57,1,3,1,72,3,L,Red,3,3.3,No,5,No,No,40,3
1962,47,1,24,2,59,23,L,Black,3,2.6,No,2,No,No,45,6
1963,40,1,20,4,45,45,M,Silver,4,4.4,No,4,No,No,20,4
1964,52,1,7,1,30,50,L,Pink,2,3.9,No,4,No,No,11,3
1965,40,1,14,1,51,9,S,Cyan,3,4.6,No,1,No,No,50,6
1966,67,1,2,1,90,28,M,White,4,4.9,No,1,No,No,25,6
1967,67,1,15,3,95,28,XL,Purple,1,3.7,No,1,No,No,5,3
1968,37,1,11,1,81,43,L,Yellow,4,3.7,No,4,No,No,4,1
1969,67,1,6,1,70,47,S,Blue,2,4.2,No,4,No,No,25,3
1970,64,1,11,1,32,8,S,Cyan,1,3.5,No,3,No,No,11,5
1971,28,1,23,4,94,34,M,Indigo,2,2.9,No,3,No,No,4,3
1972,54,1,20,4,29,39,XL,Indigo,2,3.4,No,3,No,No,1,1
1973,54,1,22,4,31,8,M,Silver,3,3.3,No,1,No,No,48,4
1974,24,1,12,1,20,34,XL,Red,4,4.5,No,4,No,No,9,1
1975,27,1,25,4,44,31,M,Peach,1,4.6,No,5,No,No,2,4
1976,53,1,15,3,77,27,L,Turquoise,4,2.9,No,1,No,No,4,2
1977,32,1,9,4,51,6,M,Pink,2,3.2,No,3,No,No,43,4
1978,24,1,4,2,49,21,M,Teal,3,2.6,No,2,No,No,32,5
1979,45,1,13,4,78,3,L,Magenta,2,3.8,No,6,No,No,1,2
1980,49,1,3,1,98,31,L,Blue,2,2.8,No,6,No,No,38,6
1981,51,1,4,2,94,45,M,Green,1,4.4,No,6,No,No,25,4
1982,69,1,10,2,91,50,L,Violet,3,4.7,No,1,No,No,42,4
1983,41,1,13,4,77,24,M,Turquoise,3,2.7,No,5,No,No,32,4
1984,59,1,19,4,97,43,M,Pink,3,2.6,No,3,No,No,21,6
1985,26,1,12,1,58,9,M,Black,3,3.4,No,5,No,No,26,4
1986,23,1,25,4,97,31,M,Gold,2,3.9,No,5,No,No,6,3
1987,62,1,8,3,48,11,L,Green,3,3.4,No,5,No,No,14,1
1988,69,1,23,4,23,35,XL,White,3,3.4,No,1,No,No,4,2
1989,46,1,14,1,79,42,M,Gold,1,3.9,No,2,No,No,26,5
1990,35,1,17,4,42,34,S,Charcoal,2,4,No,1,No,No,39,4
1991,32,1,22,4,95,40,L,White,2,3.4,No,5,No,No,15,4
1992,46,1,5,2,29,10,M,Brown,3,3.7,No,3,No,No,1,1
1993,33,1,16,1,98,33,L,Gold,1,4.9,No,5,No,No,28,1
1994,32,1,1,1,96,11,S,Purple,2,5,No,1,No,No,17,2
1995,33,1,13,4,66,23,M,Brown,4,2.9,No,3,No,No,24,3
1996,67,1,24,2,80,10,S,Teal,2,3,No,4,No,No,29,6
1997,67,1,5,2,27,46,L,Indigo,3,3.3,No,3,No,No,18,2
1998,42,1,22,4,25,40,M,Purple,4,4.7,No,1,No,No,10,6
1999,20,1,14,1,45,35,M,Orange,4,3.4,No,5,No,No,19,2
2000,39,1,21,1,89,31,L,Indigo,1,4.6,No,5,No,No,26,6
2001,26,1,23,4,27,19,M,Lavender,1,3.6,No,5,No,No,25,2
2002,51,1,13,4,90,6,S,Purple,1,2.6,No,2,No,No,2,6
2003,31,1,6,1,65,15,M,Red,3,2.7,No,1,No,No,19,4
2004,68,1,5,2,72,2,S,Blue,2,3.1,No,1,No,No,32,2
2005,44,1,10,2,70,43,L,Blue,4,3.2,No,5,No,No,13,2
2006,18,1,4,2,82,31,M,Cyan,1,3.4,No,6,No,No,30,4
2007,58,1,19,4,97,36,S,Pink,4,4.4,No,1,No,No,2,3
2008,26,1,6,1,25,42,M,Silver,3,3.2,No,5,No,No,8,4
2009,57,1,12,1,48,21,M,Gray,2,2.5,No,2,No,No,27,4
2010,37,1,24,2,99,16,M,Indigo,3,3.8,No,3,No,No,26,1
2011,24,1,2,1,21,22,M,Maroon,3,4.4,No,5,No,No,3,6
2012,57,1,4,2,94,9,M,Beige,2,3.7,No,1,No,No,4,5
2013,48,1,3,1,53,23,L,Green,4,3.2,No,6,No,No,5,2
2014,39,1,22,4,70,42,M,Peach,1,4.9,No,4,No,No,25,6
2015,51,1,12,1,26,49,L,Black,3,3.9,No,4,No,No,47,4
2016,57,1,23,4,82,42,S,Pink,3,4.5,No,3,No,No,8,3
2017,53,1,10,2,47,2,S,Violet,1,3.4,No,4,No,No,20,6
2018,70,1,21,1,32,3,S,Green,1,4.1,No,3,No,No,42,5
2019,60,1,22,4,97,11,S,Gold,4,4.5,No,6,No,No,20,5
2020,31,1,6,1,68,38,S,Red,1,4.7,No,6,No,No,23,2
2021,41,1,2,1,23,39,M,Beige,1,4.8,No,3,No,No,26,2
2022,62,1,9,4,33,2,M,Green,1,4.4,No,4,No,No,48,1
2023,59,1,17,4,38,16,S,Black,1,4,No,6,No,No,16,2
2024,46,1,21,1,68,38,S,Teal,1,4.1,No,6,No,No,28,2
2025,62,1,21,1,23,11,L,Silver,4,3.7,No,1,No,No,39,4
2026,42,1,6,1,29,13,M,Turquoise,3,3,No,1,No,No,43,6
2027,37,1,19,4,35,2,M,Orange,1,3.6,No,1,No,No,45,5
2028,50,1,10,2,73,44,S,Gold,4,4.8,No,4,No,No,50,3
2029,29,1,10,2,84,32,XL,Purple,4,3.7,No,5,No,No,10,1
2030,25,1,19,4,23,7,M,Pink,2,4.6,No,3,No,No,40,4
2031,66,1,13,4,67,36,S,Green,3,2.8,No,4,No,No,38,3
2032,21,1,21,1,51,18,L,Charcoal,2,4,No,4,No,No,2,3
2033,46,1,1,1,36,37,M,Maroon,1,4.2,No,3,No,No,13,2
2034,57,1,3,1,55,27,L,Olive,3,3.6,No,1,No,No,33,1
2035,61,1,7,1,30,16,M,Peach,2,2.9,No,6,No,No,27,4
2036,53,1,18,1,70,20,S,Yellow,3,4.1,No,1,No,No,43,5
2037,37,1,1,1,63,47,S,Lavender,1,3.1,No,3,No,No,46,2
2038,39,1,23,4,87,27,S,Green,3,4.3,No,1,No,No,7,1
2039,53,1,1,1,70,11,L,Orange,2,4.4,No,3,No,No,35,3
2040,35,1,18,1,51,47,M,Olive,2,3.1,No,3,No,No,31,6
2041,69,1,17,4,25,37,XL,Gray,2,2.9,No,2,No,No,42,1
2042,66,1,15,3,32,15,S,Lavender,1,3.2,No,3,No,No,14,4
2043,19,1,10,2,52,16,M,Red,2,4,No,5,No,No,35,1
2044,47,1,25,4,33,15,M,Charcoal,3,2.7,No,4,No,No,49,4
2045,49,1,3,1,68,10,L,Orange,2,3,No,2,No,No,17,4
2046,31,1,17,4,20,43,M,Red,4,4.4,No,1,No,No,26,4
2047,39,1,14,1,32,20,M,Maroon,1,2.8,No,2,No,No,30,2
2048,58,1,17,4,82,40,M,Silver,3,3.1,No,6,No,No,32,2
2049,45,1,5,2,64,50,XL,Pink,1,3.9,No,1,No,No,35,5
2050,68,1,24,2,24,4,L,Blue,4,2.7,No,4,No,No,15,1
2051,35,1,20,4,96,17,M,Teal,3,3.4,No,6,No,No,10,6
2052,65,1,18,1,94,3,L,Black,2,3.8,No,2,No,No,14,3
2053,45,1,22,4,48,14,M,Gray,1,3.7,No,5,No,No,30,5
2054,19,1,13,4,60,6,S,Purple,2,4.5,No,5,No,No,16,3
2055,65,1,2,1,56,33,XL,Gold,2,2.9,No,1,No,No,14,4
2056,28,1,9,4,33,22,M,Silver,4,3.4,No,5,No,No,28,5
2057,55,1,22,4,46,47,L,Blue,2,4.4,No,5,No,No,29,4
2058,66,1,21,1,37,46,L,Yellow,2,4.2,No,4,No,No,5,4
2059,29,1,6,1,98,48,M,Brown,1,3.3,No,6,No,No,17,5
2060,56,1,7,1,50,19,XL,Beige,2,3.7,No,1,No,No,50,4
2061,21,1,23,4,63,49,M,Blue,4,3.2,No,3,No,No,23,5
2062,32,1,2,1,70,50,S,Magenta,3,2.6,No,6,No,No,22,6
2063,54,1,8,3,63,37,L,Silver,4,2.8,No,4,No,No,15,2
2064,61,1,7,1,86,28,M,Cyan,4,2.9,No,4,No,No,32,2
2065,31,1,10,2,99,11,M,Green,3,4,No,5,No,No,5,5
2066,27,1,5,2,40,5,M,Blue,2,2.9,No,2,No,No,6,5
2067,64,1,5,2,92,27,M,Olive,4,4.7,No,6,No,No,44,6
2068,60,1,14,1,21,34,XL,Beige,4,3.1,No,5,No,No,23,2
2069,70,1,17,4,81,35,XL,Black,3,3.9,No,6,No,No,44,1
2070,36,1,18,1,82,22,M,Indigo,4,3.4,No,2,No,No,3,6
2071,56,1,17,4,88,44,XL,Red,2,3.1,No,1,No,No,14,2
2072,69,1,15,3,100,37,S,Yellow,4,4.8,No,6,No,No,37,4
2073,39,1,22,4,66,3,M,Beige,1,3.9,No,3,No,No,22,5
2074,38,1,23,4,25,22,S,Green,1,3.5,No,3,No,No,2,4
2075,36,1,19,4,53,21,M,White,3,3.1,No,2,No,No,44,6
2076,46,1,2,1,28,37,S,Turquoise,4,4.7,No,1,No,No,49,6
2077,59,1,25,4,23,21,S,Indigo,4,4.6,No,2,No,No,22,6
2078,64,1,19,4,34,44,L,Orange,4,3.3,No,2,No,No,26,5
2079,49,1,11,1,42,12,M,Blue,2,3.2,No,3,No,No,40,6
2080,32,1,3,1,24,7,L,Violet,3,3.1,No,3,No,No,16,4
2081,29,1,13,4,47,46,S,Gray,4,3.5,No,2,No,No,17,6
2082,24,1,8,3,78,16,S,Cyan,2,4.3,No,4,No,No,48,5
2083,41,1,3,1,89,11,M,Yellow,3,2.9,No,2,No,No,28,1
2084,41,1,19,4,59,17,L,Orange,4,2.7,No,6,No,No,26,3
2085,32,1,1,1,94,35,S,Brown,3,4,No,4,No,No,43,5
2086,69,1,3,1,49,15,M,Teal,4,4.6,No,2,No,No,38,6
2087,65,1,11,1,89,26,L,Beige,3,4.7,No,5,No,No,36,2
2088,54,1,20,4,91,49,M,Blue,3,4.7,No,4,No,No,1,3
2089,39,1,4,2,89,19,L,Orange,2,4,No,4,No,No,49,6
2090,37,1,15,3,57,34,L,Gold,2,3.6,No,2,No,No,41,3
2091,51,1,21,1,71,3,S,Teal,1,3.4,No,2,No,No,21,6
2092,26,1,3,1,97,48,XL,Beige,4,3,No,3,No,No,24,5
2093,42,1,4,2,45,47,M,Silver,4,2.6,No,3,No,No,27,5
2094,21,1,11,1,91,48,M,Maroon,2,4.2,No,6,No,No,4,6
2095,53,1,21,1,25,37,M,Indigo,2,3.4,No,4,No,No,19,1
2096,36,1,16,1,63,36,M,Gray,4,4,No,6,No,No,1,5
2097,21,1,11,1,52,18,L,Blue,3,4.7,No,2,No,No,27,6
2098,33,1,5,2,43,45,S,Cyan,1,3.9,No,3,No,No,5,3
2099,49,1,18,1,28,8,M,White,3,3.3,No,5,No,No,20,1
2100,31,1,18,1,78,20,L,Green,3,2.9,No,1,No,No,50,4
2101,68,1,2,1,31,50,M,Silver,2,4.4,No,2,No,No,36,2
2102,49,1,6,1,23,5,M,Blue,1,3.6,No,3,No,No,12,5
2103,23,1,20,4,25,38,M,Brown,2,4.5,No,6,No,No,23,2
2104,30,1,14,1,86,28,S,Red,3,3.7,No,6,No,No,21,1
2105,53,1,10,2,88,36,M,Gold,2,2.8,No,2,No,No,47,1
2106,65,1,25,4,35,37,M,Silver,2,4.5,No,2,No,No,38,1
2107,60,1,17,4,34,35,M,Gray,4,4.4,No,4,No,No,40,3
2108,46,1,14,1,75,13,M,Black,1,3.3,No,4,No,No,35,4
2109,54,1,16,1,46,26,XL,Beige,1,4.2,No,1,No,No,4,3
2110,59,1,17,4,31,19,L,Peach,4,2.7,No,2,No,No,28,1
2111,52,1,21,1,93,7,L,Cyan,2,3.9,No,6,No,No,36,6
2112,41,1,13,4,85,10,XL,Pink,2,2.6,No,2,No,No,15,5
2113,43,1,23,4,68,31,M,Lavender,4,4.5,No,5,No,No,7,2
2114,63,1,11,1,40,42,M,Brown,2,2.7,No,6,No,No,29,4
2115,37,1,6,1,51,35,M,Magenta,1,2.9,No,4,No,No,12,6
2116,44,1,19,4,85,4,M,Violet,1,3.4,No,6,No,No,16,5
2117,67,1,15,3,23,24,M,Teal,3,2.9,No,1,No,No,50,6
2118,27,1,11,1,28,25,L,Brown,3,3.8,No,2,No,No,11,6
2119,60,1,21,1,44,43,M,Olive,4,4.2,No,5,No,No,28,6
2120,58,1,17,4,57,44,M,Indigo,2,3.5,No,6,No,No,36,1
2121,53,1,19,4,98,10,S,Red,4,3.1,No,3,No,No,38,4
2122,43,1,22,4,68,30,M,Olive,1,3.5,No,5,No,No,32,5
2123,32,1,15,3,36,42,L,Teal,4,4,No,1,No,No,42,6
2124,54,1,8,3,71,44,L,Cyan,2,3.7,No,1,No,No,22,6
2125,47,1,12,1,60,4,M,Teal,4,4.2,No,3,No,No,22,1
2126,57,1,8,3,87,14,M,Beige,4,4.8,No,6,No,No,31,4
2127,63,1,10,2,38,16,XL,Magenta,1,4.1,No,1,No,No,28,3
2128,70,1,24,2,45,18,M,Indigo,2,4.5,No,5,No,No,40,6
2129,62,1,8,3,47,36,L,Cyan,4,2.7,No,5,No,No,21,4
2130,40,1,12,1,57,47,L,Orange,4,2.8,No,6,No,No,12,4
2131,25,1,22,4,68,29,L,Violet,3,3.7,No,2,No,No,33,3
2132,19,1,7,1,52,7,M,Red,4,3.6,No,1,No,No,9,5
2133,25,1,12,1,87,35,M,Magenta,4,4.7,No,5,No,No,15,6
2134,21,1,20,4,34,2,M,Olive,3,3.8,No,4,No,No,13,5
2135,55,1,4,2,41,42,XL,Maroon,1,2.9,No,4,No,No,35,3
2136,34,1,13,4,94,19,S,Yellow,1,4.6,No,3,No,No,1,6
2137,47,1,13,4,93,15,M,Red,3,2.8,No,4,No,No,25,5
2138,27,1,21,1,51,28,XL,Purple,1,4.6,No,5,No,No,20,3
2139,67,1,2,1,42,17,M,Teal,4,2.8,No,3,No,No,36,1
2140,40,1,24,2,95,15,M,Red,1,3,No,2,No,No,33,2
2141,53,1,9,4,90,36,M,Brown,4,3.7,No,4,No,No,36,2
2142,24,1,11,1,98,1,M,Peach,1,4.1,No,5,No,No,32,4
2143,47,1,20,4,39,26,M,Maroon,1,4.3,No,3,No,No,21,1
2144,53,1,4,2,66,11,L,Red,4,3.8,No,3,No,No,48,1
2145,47,1,10,2,23,34,L,Orange,1,3.7,No,2,No,No,25,4
2146,38,1,12,1,73,40,S,White,1,4.8,No,4,No,No,32,4
2147,48,1,13,4,23,41,XL,White,3,4.6,No,4,No,No,45,4
2148,47,1,12,1,43,10,S,Charcoal,4,4.8,No,4,No,No,4,2
2149,19,1,18,1,45,44,XL,Turquoise,1,4.6,No,5,No,No,19,4
2150,38,1,4,2,21,12,L,Orange,1,4,No,4,No,No,1,5
2151,57,1,6,1,40,27,M,Orange,2,2.6,No,5,No,No,12,2
2152,70,1,3,1,58,35,L,Brown,4,2.6,No,5,No,No,18,1
2153,38,1,7,1,48,33,L,Magenta,3,4.5,No,3,No,No,43,5
2154,35,1,6,1,94,1,M,Violet,4,4.2,No,2,No,No,31,4
2155,46,1,19,4,74,6,M,Violet,2,3.4,No,6,No,No,33,2
2156,32,1,9,4,51,12,L,Yellow,4,3.7,No,6,No,No,46,4
2157,38,1,12,1,83,10,M,Maroon,1,3.6,No,3,No,No,41,6
2158,41,1,9,4,68,17,L,Turquoise,1,4,No,3,No,No,41,1
2159,19,1,25,4,84,3,XL,Olive,2,4.6,No,4,No,No,9,5
2160,18,1,6,1,58,8,M,Peach,4,3,No,2,No,No,34,2
2161,45,1,1,1,92,9,L,Charcoal,1,3.3,No,1,No,No,21,4
2162,23,1,11,1,69,48,S,Peach,3,3.8,No,1,No,No,5,6
2163,60,1,7,1,48,5,S,Black,3,2.7,No,2,No,No,32,4
2164,52,1,10,2,60,15,L,Gray,2,4.5,No,1,No,No,44,5
2165,42,1,4,2,20,45,S,Olive,1,4.8,No,3,No,No,46,4
2166,29,1,14,1,55,38,M,Turquoise,3,4.2,No,1,No,No,42,3
2167,31,1,15,3,88,33,S,Purple,2,3.5,No,1,No,No,50,3
2168,30,1,12,1,48,32,L,Green,1,4.9,No,4,No,No,33,1
2169,23,1,9,4,74,40,M,Beige,2,4.1,No,3,No,No,32,2
2170,31,1,8,3,42,21,M,Brown,4,2.9,No,3,No,No,32,5
2171,40,1,2,1,32,37,M,Turquoise,4,4,No,3,No,No,37,1
2172,39,1,7,1,98,10,M,Yellow,3,4.6,No,6,No,No,9,2
2173,28,1,12,1,89,4,S,Lavender,4,2.8,No,6,No,No,6,4
2174,23,1,25,4,97,13,S,Cyan,3,5,No,5,No,No,36,1
2175,42,1,22,4,49,25,S,Olive,2,2.9,No,6,No,No,1,2
2176,68,1,11,1,50,44,M,Silver,2,3.3,No,2,No,No,48,3
2177,24,1,23,4,91,35,S,Red,1,3.4,No,5,No,No,44,6
2178,24,1,25,4,93,7,XL,Green,1,3,No,1,No,No,9,4
2179,21,1,17,4,98,21,M,Gold,3,4.7,No,4,No,No,32,1
2180,49,1,21,1,82,13,L,Lavender,4,2.9,No,3,No,No,14,4
2181,41,1,8,3,37,40,M,Yellow,3,4.1,No,6,No,No,43,2
2182,22,1,9,4,63,12,M,Black,4,3.2,No,2,No,No,32,5
2183,42,1,1,1,99,36,M,Maroon,1,2.7,No,6,No,No,26,1
2184,30,1,7,1,37,24,M,Maroon,2,4.7,No,6,No,No,2,2
2185,38,1,10,2,34,23,S,Gold,2,3.2,No,2,No,No,16,4
2186,40,1,7,1,32,18,M,Violet,1,2.5,No,1,No,No,50,6
2187,55,1,4,2,23,36,XL,Teal,1,4.3,No,3,No,No,6,4
2188,37,1,1,1,78,38,M,Violet,2,4.4,No,2,No,No,20,4
2189,41,1,8,3,54,19,M,Brown,1,4.7,No,3,No,No,9,3
2190,38,1,1,1,94,49,XL,Brown,4,4,No,1,No,No,47,3
2191,42,1,23,4,75,30,S,Maroon,2,4.6,No,1,No,No,33,3
2192,26,1,1,1,69,39,S,Maroon,3,3.8,No,3,No,No,46,2
2193,41,1,19,4,35,42,L,Yellow,1,3.2,No,3,No,No,9,3
2194,27,1,6,1,78,19,L,Turquoise,2,5,No,1,No,No,8,4
2195,61,1,21,1,29,1,M,Silver,3,3.5,No,4,No,No,48,5
2196,58,1,3,1,62,15,M,Brown,4,3.7,No,3,No,No,2,2
2197,25,1,11,1,58,35,M,Gray,2,4.8,No,3,No,No,31,4
2198,33,1,24,2,88,39,M,Indigo,3,3.7,No,5,No,No,40,1
2199,57,1,19,4,80,15,L,Turquoise,3,3.5,No,2,No,No,35,1
2200,39,1,19,4,47,18,M,Maroon,3,4.9,No,6,No,No,40,6
2201,60,1,25,4,51,6,L,Charcoal,3,4.7,No,3,No,No,27,6
2202,39,1,14,1,25,32,L,Peach,2,4.9,No,5,No,No,10,1
2203,42,1,11,1,36,16,M,Red,3,4.3,No,3,No,No,23,3
2204,53,1,11,1,79,4,M,Indigo,1,3.1,No,2,No,No,32,2
2205,20,1,3,1,41,5,S,Lavender,1,3.4,No,5,No,No,6,6
2206,46,1,2,1,68,26,XL,Red,4,2.7,No,1,No,No,27,4
2207,46,1,4,2,51,27,L,Green,2,2.6,No,6,No,No,25,5
2208,69,1,9,4,38,36,M,Gray,4,2.9,No,3,No,No,11,3
2209,28,1,19,4,46,25,XL,Violet,3,2.7,No,5,No,No,23,4
2210,42,1,4,2,20,41,XL,Beige,3,4.5,No,5,No,No,44,5
2211,30,1,13,4,25,42,M,Orange,3,3.1,No,6,No,No,35,4
2212,50,1,2,1,89,2,L,Purple,1,3.2,No,2,No,No,45,6
2213,59,1,14,1,77,44,M,Brown,1,3.3,No,3,No,No,22,5
2214,54,1,20,4,94,12,M,Maroon,4,2.9,No,1,No,No,18,6
2215,50,1,23,4,100,38,L,Gold,4,4.1,No,4,No,No,20,6
2216,25,1,4,2,96,9,M,Indigo,1,2.7,No,1,No,No,28,3
2217,41,1,14,1,36,35,XL,Silver,1,4,No,6,No,No,15,1
2218,35,1,17,4,27,28,XL,Red,4,2.6,No,6,No,No,42,5
2219,67,1,13,4,67,38,M,Magenta,1,3.5,No,6,No,No,20,6
2220,33,1,1,1,91,47,S,Purple,4,2.8,No,6,No,No,16,5
2221,19,1,23,4,62,6,XL,Beige,4,4.5,No,6,No,No,47,2
2222,25,1,7,1,88,24,XL,White,4,3,No,2,No,No,34,3
2223,32,1,14,1,66,43,M,Teal,3,4.4,No,6,No,No,30,3
2224,30,1,4,2,65,24,M,Gray,4,4.7,No,3,No,No,5,4
2225,18,1,25,4,25,44,L,Charcoal,1,4.3,No,4,No,No,38,2
2226,38,1,23,4,64,48,S,Olive,2,4.8,No,2,No,No,18,3
2227,22,1,6,1,72,10,L,Blue,2,4.8,No,6,No,No,28,2
2228,40,1,19,4,74,48,S,Gray,3,4.4,No,3,No,No,42,3
2229,54,1,25,4,50,24,M,Green,4,3.7,No,2,No,No,5,3
2230,70,1,14,1,97,47,M,Silver,4,3.9,No,1,No,No,50,1
2231,52,1,5,2,36,25,S,Teal,2,3.8,No,1,No,No,33,1
2232,34,1,15,3,49,41,M,Beige,4,4.1,No,6,No,No,1,3
2233,65,1,10,2,64,18,L,Lavender,2,4,No,6,No,No,14,2
2234,38,1,1,1,31,21,XL,Gray,3,4.5,No,1,No,No,48,3
2235,35,1,24,2,66,14,S,Yellow,1,4,No,1,No,No,26,2
2236,40,1,21,1,82,27,M,Gray,2,4.5,No,5,No,No,44,3
2237,23,1,18,1,88,8,M,Yellow,1,2.7,No,4,No,No,18,6
2238,45,1,4,2,34,16,S,Black,3,3.8,No,3,No,No,31,1
2239,40,1,5,2,84,21,L,Beige,1,3.8,No,4,No,No,18,6
2240,42,1,17,4,96,16,L,Indigo,3,3.8,No,5,No,No,41,3
2241,57,1,4,2,71,19,L,Green,1,4.3,No,3,No,No,18,6
2242,18,1,15,3,77,34,M,Purple,3,3.5,No,2,No,No,3,5
2243,18,1,12,1,66,23,M,Orange,2,3.8,No,3,No,No,5,3
2244,56,1,6,1,21,3,M,Teal,1,3.7,No,5,No,No,13,6
2245,35,1,7,1,37,37,M,Gold,3,4.8,No,5,No,No,22,4
2246,49,1,21,1,90,13,L,Gray,4,4.9,No,2,No,No,45,4
2247,49,1,15,3,96,12,M,Cyan,4,4.3,No,6,No,No,39,4
